Date,Open,High,Low,Close,Volume
2022-05-18,82.54,82.6,74.42,75.33,143410
2022-05-19,73.35,76.27,72.66,74.02,109980
2022-05-20,75.82,76.11,68.98,73.97,50788
2022-05-23,75.44,78.07,74.78,77.78,29049
2022-05-24,75.6,76.73,72.2,75.92,81869
2022-05-25,75.35,79.17,75.35,78.27,46183
2022-05-26,79.59,83.86,79.59,82.88,45201
2022-05-27,84.52,88.77,84.52,88.77,31666
2022-05-31,87.94,89.71,85.65,87.55,68525
2022-06-01,88.9,89.47,83.69,85.695,69411
2022-06-02,85.18,90.16,84.02,90.16,32950
2022-06-03,86.91,87.99,85.16,85.67,35564
2022-06-06,88.53,89.53,85.99,86.66,25147
2022-06-07,84.24,89.28,84.1,89.07,20813
2022-06-08,87.26,88.92,85.84,86.17,29054
2022-06-09,84.85,86.22,80.0,80.0,34298
2022-06-10,75.88,76.34,73.0,73.05,47316
2022-06-13,67.32,68.27,63.73,64.61,106806
2022-06-14,65.18,66.14,62.42,63.82,67057
2022-06-15,66.03,69.03,63.55,66.64,43581
2022-06-16,62.3,62.3,58.73,60.11,54642
2022-06-17,60.39,61.89,58.65,60.555,44343
2022-06-21,63.41,65.6,63.38,64.93,15894
2022-06-22,62.54,66.71,62.48,65.01,22320
2022-06-23,65.41,66.66,63.94,66.66,38583
2022-06-24,68.41,72.55,68.25,72.55,38851
2022-06-27,73.24,73.37,71.35,71.76,44728
2022-06-28,72.92,74.31,67.5,67.5,81807
2022-06-29,67.75,68.33,66.31,67.43,61135
2022-06-30,65.12,67.46,63.22,65.85,109252
2022-07-01,65.25,67.93,63.86,67.66,80785
2022-07-05,64.97,68.07,63.26,68.07,71382
2022-07-06,68.17,70.15,66.89,68.785,61264
2022-07-07,69.81,72.27,69.81,71.87,28224
2022-07-08,70.88,72.72,70.22,71.56,42251
2022-07-11,70.52,70.6,68.8,69.14,47304
2022-07-12,68.88,70.04,66.36,67.37,40101
2022-07-13,64.32,67.77,64.09,66.28,87621
2022-07-14,63.66,66.09,62.17,65.675,96185
2022-07-15,68.28,69.54,67.2,69.54,55376
2022-07-18,71.5,71.55,67.14,67.79,73779
2022-07-19,69.9,73.49,69.73,73.39,36041
2022-07-20,73.13,75.42,72.62,74.66,90189
2022-07-21,74.17,76.855,72.89,76.74,30952
2022-07-22,76.95,77.67,73.41,74.805,53924
2022-07-25,75.16,75.51,73.72,75.02,64216
2022-07-26,73.93,74.0,71.84,72.41,57690
2022-07-27,74.28,78.92,74.12,77.97,69417
2022-07-28,78.44,81.26,76.35,80.82,93548
2022-07-29,81.77,84.9,81.31,84.4,58646
2022-08-01,82.65,85.16,82.25,83.7,59383
2022-08-02,82.58,84.88,81.32,81.99,35093
2022-08-03,83.32,86.51,83.17,85.68,40795
2022-08-04,85.78,86.1,84.6,85.58,27713
2022-08-05,82.78,85.46,82.78,85.14,35198
2022-08-08,86.21,87.56,84.13,84.89,23888
2022-08-09,84.17,84.5,83.13,83.81,19850
2022-08-10,88.34,89.15,87.085,88.97,35741
2022-08-11,90.76,92.07,88.61,89.12,35696
2022-08-12,90.25,93.51,89.745,93.47,30899
2022-08-15,91.98,94.95,91.98,94.6,27685
2022-08-16,93.89,96.55,93.43,95.27,27263
2022-08-17,92.69,95.02,91.89,93.18,48308
2022-08-18,93.28,94.39,92.43,93.79,34871
2022-08-19,91.99,92.14,89.53,90.33,17716
2022-08-22,86.79,86.79,83.89,84.52,134620
2022-08-23,84.14,85.7,83.5,83.77,27953
2022-08-24,83.45,85.5,83.3,84.47,122647
2022-08-25,85.19,88.055,85.03,88.05,34754
2022-08-26,87.93,88.37,79.23,79.26,51193
2022-08-29,77.19,79.47,76.8,77.51,56066
2022-08-30,78.06,78.12,73.75,74.99,67866
2022-08-31,75.99,76.69,73.33,73.39,39328
2022-09-01,71.96,73.95,70.41,73.95,74818
2022-09-02,76.12,76.78,70.5,71.25,86910
2022-09-06,72.31,72.5,69.55,70.76,24092
2022-09-07,70.62,74.98,70.59,74.35,32373
2022-09-08,72.75,76.255,72.59,76.01,39458
2022-09-09,77.63,80.01,77.3,79.45,37855
2022-09-12,80.79,82.46,80.61,82.05,30422
2022-09-13,76.55,77.1,70.74,71.325,70534
2022-09-14,71.65,72.93,70.305,72.28,34767
2022-09-15,71.13,72.62,68.94,69.62,49511
2022-09-16,67.5,68.35,66.21,68.16,48878
2022-09-19,66.23,69.56,66.23,69.54,38289
2022-09-20,67.29,68.18,65.73,67.17,28945
2022-09-21,68.09,69.82,63.68,63.68,111771
2022-09-22,63.25,63.66,61.66,62.03,51811
2022-09-23,60.08,60.08,56.6,58.86,78601
2022-09-26,58.05,59.87,56.51,57.05,73263
2022-09-27,58.85,59.96,55.49,56.69,102658
2022-09-28,56.9,60.79,56.33,59.87,67638
2022-09-29,58.14,58.14,54.73,56.12,87689
2022-09-30,55.87,57.58,53.53,53.66,95337
2022-10-03,55.45,58.59,54.88,57.68,68744
2022-10-04,60.59,63.13,60.55,63.13,51587
2022-10-05,60.83,63.74,59.62,62.74,87790
2022-10-06,62.31,63.46,60.5,60.71,79371
2022-10-07,58.59,58.73,54.77,55.67,70330
2022-10-10,56.15,56.19,53.27,54.4,65379
2022-10-11,53.51,55.64,52.44,53.34,85643
2022-10-12,53.39,54.17,52.72,52.925,49797
2022-10-13,49.45,57.54,49.0,56.92,246315
2022-10-14,57.95,58.57,52.72,52.93,60861
2022-10-17,55.81,57.5,55.81,57.03,102820
2022-10-18,60.965,61.03,57.425,59.01,73427
2022-10-19,57.84,59.35,56.45,57.83,72737
2022-10-20,57.52,59.61,55.93,56.3,88725
2022-10-21,56.14,60.59,55.46,60.36,86963
2022-10-24,61.18,63.1,60.0,62.49,99819
2022-10-25,63.23,65.625,62.79,65.41,48125
2022-10-26,63.87,66.74,63.81,64.1,139564
2022-10-27,64.785,65.5,62.71,62.73,60670
2022-10-28,62.87,67.71,62.85,67.495,138446
2022-10-31,66.06,67.09,65.51,65.97,78369
2022-11-01,67.96,67.96,64.5,65.19,106981
2022-11-02,64.78,67.14,60.29,60.32,189702
2022-11-03,58.55,59.83,57.34,58.285,139797
2022-11-04,61.07,61.985,57.82,60.78,236626
2022-11-07,61.53,62.805,60.53,62.5,59792
2022-11-08,63.13,65.02,61.48,63.51,83485
2022-11-09,62.3,62.97,59.34,59.58,50383
2022-11-10,66.17,69.51,65.12,69.36,135755
2022-11-11,69.81,71.75,68.83,71.32,86066
2022-11-14,70.39,72.2,69.38,69.38,29378
2022-11-15,72.8,73.27,69.26,71.225,110003
2022-11-16,70.35,70.83,69.29,69.71,98033
2022-11-17,66.95,69.32,66.88,68.99,67076
2022-11-18,70.76,70.76,68.36,69.94,60076
2022-11-21,69.18,69.7,68.14,69.12,86819
2022-11-22,70.13,71.95,69.39,71.87,58131
2022-11-23,71.65,73.42,71.54,73.06,95951
2022-11-25,72.89,73.4,72.72,73.01,31700
2022-11-28,71.29,72.2,69.14,69.65,111011
2022-11-29,69.59,70.25,68.2,69.28,61514
2022-11-30,69.27,75.57,68.39,75.57,53863
2022-12-01,76.35,76.94,74.13,75.56,21950
2022-12-02,72.69,75.74,72.69,75.2,77258
2022-12-05,73.52,74.07,70.46,71.21,65879
2022-12-06,71.01,71.23,66.955,68.13,63757
2022-12-07,67.46,68.86,67.1,67.69,109049
2022-12-08,68.64,69.74,67.89,69.215,92044
2022-12-09,68.57,69.9,67.6,67.64,44923
2022-12-12,68.01,70.5,67.78,70.5,37258
2022-12-13,76.56,76.56,70.61,72.11,167488
